medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,is_Bronx, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
F49C278E31F8B20D8FC85DB014A1EF43,,,,,2013/11/24 16:51,2013/11/24 16:55,,240.0,1.0,-73.88401,40.856102,-73.870857,40.856644,True,B446A1845148EE28DAD4E11AC59533F9,VTS,1.0,,,,1.0,,,,,,
121FF26EFEDBE1B5160DACD787A6B5EF,,,,,2013/11/24 21:15,2013/11/24 21:19,,240.0,1.02,-73.880959,40.85688,-73.865578,40.859627,True,BBACEE2F3D15666652AE154F60AF7550,VTS,1.0,,,,1.0,,,,,,
44D0ED137ADA1F68D07DCAF4D1BC3ABD,,,,,2013/11/22 04:48,2013/11/22 04:50,,120.0,0.68,-73.886101,40.858986,-73.895622,40.86227,True,942E9D0571DBA06B2EC28566F3CC0017,VTS,1.0,,,,3.0,,,,,,
AB6ED43D7295CFC950A8133CBCAF40FB,,,,,2013/11/1 01:05,2013/11/1 01:14,,540.0,1.89,-73.881096,40.855618,-73.869057,40.836811,True,FBA70DCBEA10473EC7CED40139A054F5,VTS,1.0,,,,2.0,,,,,,
F86299BD8DF9B0C90A4E20AD2A44EAF7,,,,,2013/11/1 00:24,2013/11/1 03:04,,9600.0,13.32,-73.885414,40.856876,-73.884361,40.857231,True,9F90779F3F1CD7339ED858178B527438,VTS,1.0,,,,1.0,,,,,,
C21BAE5D555D6E11B2F2CFB207FF9D4B,,,,,2013/11/2 14:21,2013/11/2 14:29,,480.0,1.27,-73.882149,40.862053,-73.882149,40.862053,True,26B2835576E264885177CD7B0EFFEFCB,VTS,1.0,,,,1.0,,,,,,
B87ED7DBFF0A0F1A02BD383D35A22A4B,,,,,2013/11/10 00:31,2013/11/10 00:31,,42.0,0.0,-73.885521,40.855789,-73.885521,40.855789,True,B75AE4CB5ABD9217D2E1C342B8DE07EE,CMT,5.0,N,,,1.0,,,,,,
87077D0B254D4966BE39E9D973D603C6,,,,,2013/11/10 12:07,2013/11/10 12:07,,52.0,3.0,-73.886742,40.857849,-73.886749,40.857826,True,4D7579A8DB8433B5B0F83ED294566AF3,CMT,5.0,N,,,2.0,,,,,,
9D8956B5E783B0C2BC4C4142A00E59AF,,,,,2013/11/17 05:58,2013/11/17 05:59,,77.0,0.1,-73.881004,40.857933,-73.880394,40.856667,True,0C8AE20F1FD23DAA9854AB1F0B064A63,CMT,5.0,N,,,2.0,,,,,,
D7479C954DF136B1545CBF8491361A8D,,,,,2013/11/17 03:12,2013/11/17 03:15,,214.0,2.5,-73.884422,40.858051,-73.868134,40.877438,True,F801CDC648A484E87540694FAA2D6DC3,CMT,1.0,N,,,1.0,,,,,,
2D36992248D1047DDF56EBECBF9316D6,,,,,2013/11/17 00:47,2013/11/17 00:51,,245.0,0.8,-73.885689,40.857819,-73.896805,40.862549,True,866BE869B6A2513D8DF4510AE9B86C7F,CMT,1.0,N,,,1.0,,,,,,
11DE8F5D4F044F2BFD18DFB8E2874D30,,,,,2013/11/17 17:30,2013/11/17 17:34,,257.0,1.1,-73.884644,40.857903,-73.902107,40.864525,True,DFC2FCB2C9BFCD12915648D59CEE8747,CMT,1.0,N,,,1.0,,,,,,
DE6F8BF4F5255C2DD1F99243DB8DC991,,,,,2013/11/24 03:55,2013/11/24 04:04,,548.0,2.1,-73.881584,40.853813,-73.883957,40.880424,True,6CFF6FA1859C44AC4D4306CD519F56BF,CMT,1.0,Y,,,1.0,,,,,,
0CD69A4C024D9136F1B56723F1CAF808,,,,,2013/11/30 09:03,2013/11/30 09:18,,900.0,5.08,-73.886276,40.858948,-73.921082,40.842113,True,18DC3F04D247D78DCC413A167FC88ECF,VTS,1.0,,,,2.0,,,,,,
3DEAFFEEE06761D818A955BA7D270DB3,,,,,2013/12/7 13:11,2013/12/7 13:18,,420.0,1.39,-73.880859,40.861568,-73.90065,40.86264,True,10798723A7D41A18CBCACA213049CFD7,VTS,1.0,,,,3.0,,,,,,
2E34B3CAEB763EA98BAA700EFFC78E3D,,,,,2013/12/10 19:26,2013/12/10 19:47,,1260.0,0.71,-73.884018,40.864677,-73.880714,40.856377,True,CDA25C19E899F6A0221B7365C8AF0EAB,VTS,1.0,,,,2.0,,,,,,
1C8ADF747EB27F621D10C184B3CC7A01,,,,,2013/12/14 20:50,2013/12/14 20:57,,420.0,0.85,-73.880592,40.861977,-73.888161,40.854881,True,911299BE5F3FF1DFD6E3F4BFEACB6E26,VTS,1.0,,,,1.0,,,,,,
C841CDD9EC7995E8812BC04BFB59190D,,,,,2013/12/16 08:48,2013/12/16 09:27,,2340.0,12.39,-73.880775,40.856617,-73.880493,40.862057,True,A20923BF937BDF0651319877696E012D,VTS,1.0,,,,1.0,,,,,,
2E34B3CAEB763EA98BAA700EFFC78E3D,,,,,2013/12/18 13:40,2013/12/18 14:05,,1500.0,4.15,-73.882759,40.862797,-73.845078,40.832695,True,CDA25C19E899F6A0221B7365C8AF0EAB,VTS,1.0,,,,2.0,,,,,,
A4AAADCE2C0EF86ECA81EC64A56CF543,,,,,2013/12/24 09:45,2013/12/24 10:17,,1920.0,11.87,-73.882393,40.857304,-73.881195,40.861549,True,2D2CF56B35716D1AC18934BBEF4B8135,VTS,1.0,,,,5.0,,,,,,
E3BE706403627C3D4BF57BB0224067C0,,,,,2013/12/25 00:54,2013/12/25 00:54,,0.0,0.3,-73.88559,40.858433,-73.88559,40.858433,True,E1350EF5DD49EE4BF892435323970FB0,VTS,5.0,,,,1.0,,,,,,
ED7DCB3ED07F37CB36A3F9893D62176E,,,,,2013/12/24 21:31,2013/12/24 21:48,,1020.0,3.95,-73.877106,40.855366,-73.880844,40.870518,True,98F9A6C2B9D08D586B4D7AF14049E708,VTS,1.0,,,,1.0,,,,,,
49963A8A8D69108AB338670BAFB94B0A,,,,,2013/12/24 23:39,2013/12/24 23:45,,372.0,2.6,-73.881081,40.855633,-73.864861,40.875885,True,D6116EDB98FE3523295A279663A594BB,CMT,1.0,N,,,1.0,,,,,,
BB6A54854825A93F93098BED5DF74462,,,,,2013/12/26 11:31,2013/12/26 11:44,,774.0,1.5,-73.88549,40.858707,-73.886177,40.874966,True,8964C98724DA5E6D6AC62442F4C4728F,CMT,1.0,N,,,1.0,,,,,,
F3E2FC48C5A14BACE539216837A8AB86,,,,,2013/12/28 05:08,2013/12/28 05:10,,143.0,0.7,-73.884636,40.858456,-73.896675,40.862473,True,2142A3A40E7554B7497177F0D8BEEBCB,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 02:43,2013/12/30 02:50,,425.0,1.8,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 09:01,2013/12/30 09:28,,1580.0,4.6,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 06:13,2013/12/30 06:20,,440.0,1.8,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 05:13,2013/12/30 05:22,,553.0,3.4,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 08:14,2013/12/30 08:20,,403.0,1.5,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 12:03,2013/12/30 12:23,,1191.0,4.0,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,Y,,,2.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 09:33,2013/12/30 09:50,,976.0,2.9,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,2.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 11:24,2013/12/30 11:48,,1443.0,4.4,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 10:22,2013/12/30 10:27,,302.0,0.9,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 07:28,2013/12/30 07:36,,477.0,1.2,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 14:02,2013/12/30 14:19,,1027.0,1.2,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 07:18,2013/12/31 07:19,,97.0,0.7,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 07:24,2013/12/31 07:32,,490.0,1.7,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 00:59,2013/12/31 01:21,,1276.0,5.6,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,2.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 02:09,2013/12/31 02:18,,543.0,1.4,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 00:46,2013/12/31 00:52,,323.0,1.3,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 10:57,2013/12/31 11:08,,688.0,3.1,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 06:57,2013/12/31 07:06,,528.0,2.0,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 09:44,2013/12/31 09:55,,656.0,2.6,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 11:36,2013/12/31 11:39,,160.0,0.5,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 11:58,2013/12/31 12:08,,593.0,2.8,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,2.0,,,,,,
29A25AEC480AEF1AFC7F00818D3A3FF5,,,,,2013/12/31 22:43,2013/12/31 22:52,,560.0,4.4,-73.88176,40.853348,-73.858925,40.812328,True,C31309FBC712658C5E42537A123430F5,CMT,1.0,N,,,2.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 07:04,2013/12/30 07:11,,392.0,1.8,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 04:31,2013/12/30 04:32,,3.0,0.0,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 08:52,2013/12/30 09:00,,470.0,1.4,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 13:24,2013/12/30 13:42,,1064.0,2.4,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 08:43,2013/12/30 08:47,,252.0,0.9,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 09:57,2013/12/30 10:14,,1004.0,2.0,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,Y,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 13:10,2013/12/30 13:22,,719.0,2.5,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 14:23,2013/12/30 14:34,,648.0,1.2,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,4.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 11:50,2013/12/30 11:59,,542.0,1.2,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,3.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 11:10,2013/12/30 11:23,,796.0,2.3,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/30 10:33,2013/12/30 10:40,,434.0,1.4,-73.873436,40.856918,-73.873436,40.856918,True,90C81017C00793355D879732987E5C0A,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 01:29,2013/12/31 01:50,,1256.0,5.3,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 10:25,2013/12/31 10:29,,197.0,0.6,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 09:20,2013/12/31 09:23,,195.0,0.6,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 09:02,2013/12/31 09:04,,167.0,0.6,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 02:20,2013/12/31 02:29,,558.0,1.9,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,4.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 02:52,2013/12/31 03:05,,777.0,3.4,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,Y,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 03:23,2013/12/31 03:27,,259.0,0.8,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,2.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 07:41,2013/12/31 07:44,,175.0,0.7,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 02:33,2013/12/31 02:42,,553.0,3.2,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 03:35,2013/12/31 03:38,,183.0,1.4,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,2.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 03:39,2013/12/31 03:45,,381.0,1.0,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,2.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 04:17,2013/12/31 04:24,,401.0,2.3,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 08:23,2013/12/31 08:31,,525.0,2.0,-73.873436,40.856918,-73.873436,40.856918,True,106B3A0124118401F4795EB8AAA1372E,CMT,1.0,N,,,1.0,,,,,,
4945D90EF633B4E63019BC2CD89DAEB8,,,,,2013/12/31 04:56,2013/12/31 05:17,,1290.0,10.4,-73.873436,40.856918,-73.873436,40.856918,True,204BD6364325CD98D75215F52C5E7E6D,CMT,1.0,Y,,,1.0,,,,,,
396CD3BD40E4004A37851441CF22F624,,,,,2013/12/31 22:32,2013/12/31 22:38,,370.0,1.9,-73.881859,40.852413,-73.868378,40.867977,True,9154814AD650BE4B29E59FA017B3671E,CMT,1.0,N,,,1.0,,,,,,
81D33E414D42F6050798295710B1FDFC,,,,,2013/12/1 21:21,2013/12/1 21:25,,214.0,0.8,-73.886238,40.859039,-73.900673,40.862663,True,C08B5251D128450F7ECE3D54D441971C,CMT,1.0,N,,,1.0,,,,,,
1258CA1DF5E2A9E9A9F7848408A7AAEB,,,,,2013/12/2 22:19,2013/12/2 22:21,,103.0,0.3,-73.884506,40.863583,-73.884239,40.863766,True,8ED700AFCB22F6AC10519B779AA7DF44,CMT,1.0,N,,,1.0,,,,,,
1258CA1DF5E2A9E9A9F7848408A7AAEB,,,,,2013/12/2 23:20,2013/12/2 23:33,,782.0,3.4,-73.885521,40.863132,-73.885803,40.863899,True,8ED700AFCB22F6AC10519B779AA7DF44,CMT,1.0,N,,,1.0,,,,,,
1258CA1DF5E2A9E9A9F7848408A7AAEB,,,,,2013/12/2 22:46,2013/12/2 23:02,,919.0,3.4,-73.884499,40.862511,-73.885483,40.863144,True,8ED700AFCB22F6AC10519B779AA7DF44,CMT,1.0,N,,,2.0,,,,,,
1258CA1DF5E2A9E9A9F7848408A7AAEB,,,,,2013/12/2 23:49,2013/12/3 00:03,,834.0,3.2,-73.885117,40.864391,-73.885513,40.864346,True,8ED700AFCB22F6AC10519B779AA7DF44,CMT,1.0,N,,,3.0,,,,,,
1258CA1DF5E2A9E9A9F7848408A7AAEB,,,,,2013/12/2 22:32,2013/12/2 22:44,,668.0,2.6,-73.884354,40.863026,-73.884598,40.862732,True,8ED700AFCB22F6AC10519B779AA7DF44,CMT,1.0,N,,,1.0,,,,,,
1258CA1DF5E2A9E9A9F7848408A7AAEB,,,,,2013/12/2 23:07,2013/12/2 23:10,,152.0,0.5,-73.885567,40.863052,-73.885567,40.863052,True,8ED700AFCB22F6AC10519B779AA7DF44,CMT,1.0,N,,,1.0,,,,,,
1258CA1DF5E2A9E9A9F7848408A7AAEB,,,,,2013/12/2 21:52,2013/12/2 22:09,,1032.0,3.8,-73.885078,40.86359,-73.884659,40.863396,True,8ED700AFCB22F6AC10519B779AA7DF44,CMT,1.0,N,,,4.0,,,,,,
70EFF9C301B810B7946734EF99D5811C,,,,,2013/12/8 02:59,2013/12/8 02:59,,6.0,0.0,-73.886597,40.859211,-73.886597,40.859211,True,AD3BB274A79119A12E4ECD0BFE1B6917,CMT,1.0,N,,,1.0,,,,,,
0DA4DCB0E5C0987E4F27F4DFF345AABB,,,,,2013/12/11 12:04,2013/12/11 12:23,,1164.0,2.9,-73.879898,40.856388,-73.846321,40.845642,True,A3BDDA114A27319BA9BE2BFEAF348E8B,CMT,1.0,N,,,1.0,,,,,,
AF21282BA9ED2DF509FFC0AA48A4A624,,,,,2013/12/14 09:13,2013/12/14 09:13,,15.0,11.7,-73.880554,40.862171,-73.880539,40.862198,True,3CA9B16F2AE4B33F9A00CBE4053D7D7F,CMT,5.0,N,,,3.0,,,,,,
EB14D5E8DDC5C3699D83D6557FC0429D,,,,,2013/12/12 02:17,2013/12/12 02:20,,166.0,0.6,-73.880547,40.857056,-73.89093,40.859982,True,47F9F70D5CAF4E0C920E8447BD7A949F,CMT,1.0,N,,,1.0,,,,,,
6264E29555000F7CB82494B0093BA9F5,,,,,2013/12/15 03:08,2013/12/15 03:24,,950.0,3.0,-73.884621,40.855392,-73.913383,40.839729,True,7CA295EF309F1B7BE7FEB2ECF823C185,CMT,1.0,N,,,1.0,,,,,,
B00B5488DB5BC7213BB18C19CC92C9D5,,,,,2013/12/18 07:57,2013/12/18 08:13,,929.0,2.5,-73.882126,40.852062,-73.908585,40.824303,True,4F9E10BE88702F0C35C35632306DA110,CMT,1.0,N,,,1.0,,,,,,
9B4F0D25D9160F5AF7C5904551A36A44,,,,,2013/12/20 14:23,2013/12/20 14:57,,2042.0,3.7,-73.884621,40.857944,-73.921333,40.828953,True,09860D715C6783250FDF0B10BF7F6617,CMT,1.0,N,,,2.0,,,,,,
FFD1575DA3F4DB85CCEC9FFBEAE16AEF,,,,,2013/12/30 20:07,2013/12/30 20:07,,0.0,0.0,-73.886742,40.857811,-73.886726,40.857807,True,44F1D8A999F6FE1AFC854CEA5CB83BBD,VTS,5.0,,,,1.0,,,,,,
C8B42D06B8961C18CE435A51FE6A3C0B,,,,,2013/12/27 12:13,2013/12/27 12:17,,259.0,0.8,-73.881958,40.862133,-73.887527,40.872185,True,8BC2887AF38536543E13C833F8FF2D43,CMT,1.0,N,,,2.0,,,,,,
9DE97C5E2783CBFE1ED47247E1976A8C,,,,,2013/12/3 11:16,2013/12/3 11:21,,300.0,1.26,-73.881233,40.854961,-73.8871,40.8386,True,B98DFB91C97E2CD58C86E74385F8CD26,VTS,1.0,,,,3.0,,,,,,
